id;scene;friendly_name;location;type;x;y;z;renderscene;rendertype;icontype;context;room;game_layout;loc_type;requierements;tooltip
0x04008;MM_PATH_SNOWHEAD;Spring - Back 2;MM Path to Snowhead Small Snowball Spring Back 2;snowball;817;147;0;MM_PATH_SNOWHEAD;snowball;render_type;Spring;0;all;overworld;Boss Key (Snowhead) / Goht's Remains, Soul Goht;After defeating <b>Goht</b> you will find the small snowball on the path
0x04005;MM_PATH_SNOWHEAD;Spring - Middle 1;MM Path to Snowhead Small Snowball Spring Middle 1;snowball;593;159;0;MM_PATH_SNOWHEAD;snowball;render_type;Spring;0;all;overworld;Boss Key (Snowhead) / Goht's Remains, Soul Goht;After defeating <b>Goht</b> you will find the small snowball on the path
0x04006;MM_PATH_SNOWHEAD;Spring - Middle 2;MM Path to Snowhead Small Snowball Spring Middle 2;snowball;210;235;0;MM_PATH_SNOWHEAD;snowball;render_type;Spring;0;all;overworld;Boss Key (Snowhead) / Goht's Remains, Soul Goht;After defeating <b>Goht</b> you will find the small snowball on the path
0x13;MM_PATH_SNOWHEAD;Chest;MM Path to Snowhead Grotto;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x03300;MM_PATH_SNOWHEAD;Grass 1;MM Path to Snowhead Grotto Grass 01;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x03301;MM_PATH_SNOWHEAD;Grass 2;MM Path to Snowhead Grotto Grass 02;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x03302;MM_PATH_SNOWHEAD;Grass 3;MM Path to Snowhead Grotto Grass 03;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x03303;MM_PATH_SNOWHEAD;Grass 4;MM Path to Snowhead Grotto Grass 04;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x03305;MM_PATH_SNOWHEAD;Grass 5;MM Path to Snowhead Grotto Grass 05;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x03306;MM_PATH_SNOWHEAD;Grass 6;MM Path to Snowhead Grotto Grass 06;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x0330a;MM_PATH_SNOWHEAD;Grass 7;MM Path to Snowhead Grotto Grass 07;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x0330b;MM_PATH_SNOWHEAD;Grass 8;MM Path to Snowhead Grotto Grass 08;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x0330c;MM_PATH_SNOWHEAD;Grass 9;MM Path to Snowhead Grotto Grass 09;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x0330e;MM_PATH_SNOWHEAD;Grass 10;MM Path to Snowhead Grotto Grass 10;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x03310;MM_PATH_SNOWHEAD;Grass 11;MM Path to Snowhead Grotto Grass 11;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x03311;MM_PATH_SNOWHEAD;Grass 12;MM Path to Snowhead Grotto Grass 12;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x03312;MM_PATH_SNOWHEAD;Grass 13;MM Path to Snowhead Grotto Grass 13;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x03313;MM_PATH_SNOWHEAD;Grass 14;MM Path to Snowhead Grotto Grass 14;none;0;0;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;none;render_type;All;0;all;overworld;;
0x00016;MM_PATH_SNOWHEAD;End 1;MM Path to Snowhead Snow Tree End 1;tree;868;105;0;MM_PATH_SNOWHEAD;tree;render_type;Winter;0;all;overworld;;
0x00017;MM_PATH_SNOWHEAD;End 2;MM Path to Snowhead Snow Tree End 2;tree;795;139;0;MM_PATH_SNOWHEAD;tree;render_type;Winter;0;all;overworld;;
0x00018;MM_PATH_SNOWHEAD;End 3;MM Path to Snowhead Snow Tree End 3;tree;735;178;0;MM_PATH_SNOWHEAD;tree;render_type;Winter;0;all;overworld;;
0x00019;MM_PATH_SNOWHEAD;Entrance;MM Path to Snowhead Snow Tree Entrance;tree;97;246;0;MM_PATH_SNOWHEAD;tree;render_type;Winter;0;all;overworld;;
0x01;MM_PINNACLE_ROCK;Chest 1;MM Pinnacle Rock Chest 1;chest;258;585;0;MM_PINNACLE_ROCK;chest;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM);The chest can be found at the end of the <b>Python</b> hole.
0x02;MM_PINNACLE_ROCK;Chest 2;MM Pinnacle Rock Chest 2;chest;764;322;0;MM_PINNACLE_ROCK;chest;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM);The chest can be found at the end of the <b>Python</b> hole.
SEAHORSE_HEART_PIECE;MM_PINNACLE_ROCK;Seahorse;MM Pinnacle Rock HP;npc;311;235;0;MM_PINNACLE_ROCK;heart_piece;render_type;All;0;all;overworld;Pictobox, Empty Bottle, Zora Mask (MM), Magic Upgrade (MM), Soul of Deep Pythons, Soul of Patrolling Pirates and their Chief / Soul of the Fighting Pirates, Soul of Fisherman;You first need to take a picture of a <b>Pirate</b> and bring it to the <b>Fisherman</b>. Then, you need to kill all <b>Pythons</b> and reunite the seahorses
0x0003;MM_PINNACLE_ROCK;Pot 1;MM Pinnacle Rock Pot 01;pot;526;438;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x0004;MM_PINNACLE_ROCK;Pot 2;MM Pinnacle Rock Pot 02;pot;586;429;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x0005;MM_PINNACLE_ROCK;Pot 3;MM Pinnacle Rock Pot 03;pot;504;482;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x0006;MM_PINNACLE_ROCK;Pot 4;MM Pinnacle Rock Pot 04;pot;279;313;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x0007;MM_PINNACLE_ROCK;Pot 5;MM Pinnacle Rock Pot 05;pot;714;162;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x0008;MM_PINNACLE_ROCK;Pot 6;MM Pinnacle Rock Pot 06;pot;631;152;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x0009;MM_PINNACLE_ROCK;Pot 7;MM Pinnacle Rock Pot 07;pot;606;172;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x000a;MM_PINNACLE_ROCK;Pot 8;MM Pinnacle Rock Pot 08;pot;596;177;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x000b;MM_PINNACLE_ROCK;Pot 9;MM Pinnacle Rock Pot 09;pot;466;437;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x000c;MM_PINNACLE_ROCK;Pot 10;MM Pinnacle Rock Pot 10;pot;408;421;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x000d;MM_PINNACLE_ROCK;Pot 11;MM Pinnacle Rock Pot 11;pot;467;405;0;MM_PINNACLE_ROCK;pot;render_type;All;0;all;overworld;Zora Mask (MM) / Iron Boots (MM) + Blast Mask (MM);
0x0001c;MM_PINNACLE_ROCK;Unreachable 1;MM Pinnacle Rock Rock Unreachable 1;none;0;0;0;MM_PINNACLE_ROCK;none;render_type;All;0;all;overworld;;
0x0001d;MM_PINNACLE_ROCK;Unreachable 2;MM Pinnacle Rock Rock Unreachable 2;none;0;0;0;MM_PINNACLE_ROCK;none;render_type;All;0;all;overworld;;
0x00007;MM_PIRATE_FORTRESS_ENTRANCE;Entrance;MM Pirate Fortress Entrance Barrel;barrel;472;222;0;MM_PIRATE_FORTRESS_ENTRANCE;barrel;render_type;All;0;all;dungeon;;
0x00;MM_PIRATE_FORTRESS_ENTRANCE;Entrance - Underwater 1;MM Pirate Fortress Entrance Chest 1;chest;514;463;0;MM_PIRATE_FORTRESS_ENTRANCE;chest;render_type;All;0;all;dungeon;Zora Mask (MM) / Iron Boots (MM);
0x01;MM_PIRATE_FORTRESS_ENTRANCE;Entrance - Underwater 2;MM Pirate Fortress Entrance Chest 2;chest;884;388;0;MM_PIRATE_FORTRESS_ENTRANCE;chest;render_type;All;0;all;dungeon;Zora Mask (MM) / Iron Boots (MM);
0x02;MM_PIRATE_FORTRESS_ENTRANCE;Entrance - Underwater 3;MM Pirate Fortress Entrance Chest 3;chest;480;357;0;MM_PIRATE_FORTRESS_ENTRANCE;chest;render_type;All;0;all;dungeon;Zora Mask (MM) / Iron Boots (MM);
0x00008;MM_PIRATE_FORTRESS_EXTERIOR;Outside;MM Pirate Fortress Interior Barrel Outside;barrel;142;40;0;MM_PIRATE_FORTRESS_EXTERIOR;barrel;render_type;All;0;all;dungeon;;
0x0001b;MM_PIRATE_FORTRESS_EXTERIOR;Entrance;MM Pirate Fortress Interior Crate Entrance;crate;266;404;0;MM_PIRATE_FORTRESS_EXTERIOR;crate;render_type;All;0;all;dungeon;;
0x0001c;MM_PIRATE_FORTRESS_EXTERIOR;Middle 1;MM Pirate Fortress Interior Crate Middle 1;crate;468;339;0;MM_PIRATE_FORTRESS_EXTERIOR;crate;render_type;All;0;all;dungeon;;
0x0001d;MM_PIRATE_FORTRESS_EXTERIOR;Middle 2;MM Pirate Fortress Interior Crate Middle 2;crate;468;387;0;MM_PIRATE_FORTRESS_EXTERIOR;crate;render_type;All;0;all;dungeon;;
0x00020;MM_PIRATE_FORTRESS_EXTERIOR;Heart 1;MM Pirate Fortress Interior Heart 1;heart;170;96;2;MM_PIRATE_FORTRESS_EXTERIOR;heart;render_type;All;0;all;dungeon;Hookshot (MM) / Hover Boots (MM);
0x00021;MM_PIRATE_FORTRESS_EXTERIOR;Heart 2;MM Pirate Fortress Interior Heart 2;heart;180;86;1;MM_PIRATE_FORTRESS_EXTERIOR;heart;render_type;All;0;all;dungeon;Hookshot (MM) / Hover Boots (MM);
0x00022;MM_PIRATE_FORTRESS_EXTERIOR;Heart 3;MM Pirate Fortress Interior Heart 3;heart;164;86;0;MM_PIRATE_FORTRESS_EXTERIOR;heart;render_type;All;0;all;dungeon;Hookshot (MM) / Hover Boots (MM);
0x00;MM_PIRATE_FORTRESS_EXTERIOR;Lower;MM Pirate Fortress Interior Lower Chest;chest;563;172;0;MM_PIRATE_FORTRESS_EXTERIOR;chest;render_type;All;0;all;dungeon;;Climb the first half of the stairs and fall down to the chest
0x01;MM_PIRATE_FORTRESS_EXTERIOR;Upper;MM Pirate Fortress Interior Upper Chest;chest;799;316;0;MM_PIRATE_FORTRESS_EXTERIOR;chest;render_type;All;0;all;dungeon;Hookshot (MM);Grab the target pillar to reach the chest
0x00018;MM_PIRATE_FORTRESS_EXTERIOR;Skull Eyes 1;MM Pirate Fortress Interior Wonder Item Skull Eyes 1;wonder;386;167;0;MM_PIRATE_FORTRESS_EXTERIOR;wonder;render_type;All;0;all;dungeon;Hookshot (MM) / Bow (MM);Shoot at the skull eye to get the item
0x10018;MM_PIRATE_FORTRESS_EXTERIOR;Skull Eyes 2;MM Pirate Fortress Interior Wonder Item Skull Eyes 2;wonder;402;167;1;MM_PIRATE_FORTRESS_EXTERIOR;wonder;render_type;All;0;all;dungeon;Hookshot (MM) / Bow (MM);Shoot at the skull eye to get the item
0x20018;MM_PIRATE_FORTRESS_EXTERIOR;Skull Eyes 3;MM Pirate Fortress Interior Wonder Item Skull Eyes 3;wonder;374;167;0;MM_PIRATE_FORTRESS_EXTERIOR;wonder;render_type;All;0;all;dungeon;Hookshot (MM) / Bow (MM);Shoot at the skull eye to get the item
0x00019;MM_PIRATE_FORTRESS_EXTERIOR;Skull Eyes 4;MM Pirate Fortress Interior Wonder Item Skull Eyes 4;wonder;414;167;0;MM_PIRATE_FORTRESS_EXTERIOR;wonder;render_type;All;0;all;dungeon;Hookshot (MM) / Bow (MM);Shoot at the skull eye to get the item
0x10019;MM_PIRATE_FORTRESS_EXTERIOR;Skull Eyes 5;MM Pirate Fortress Interior Wonder Item Skull Eyes 5;wonder;430;167;1;MM_PIRATE_FORTRESS_EXTERIOR;wonder;render_type;All;0;all;dungeon;Hookshot (MM) / Bow (MM);Shoot at the skull eye to get the item
0x20019;MM_PIRATE_FORTRESS_EXTERIOR;Skull Eyes 6;MM Pirate Fortress Interior Wonder Item Skull Eyes 6;wonder;442;167;0;MM_PIRATE_FORTRESS_EXTERIOR;wonder;render_type;All;0;all;dungeon;Hookshot (MM) / Bow (MM);Shoot at the skull eye to get the item
0x00;MM_PIRATE_FORTRESS_INTERIOR;Aquarium;MM Pirate Fortress Interior Aquarium;chest;486;699;1;MM_PIRATE_FORTRESS_INTERIOR;chest;render_type;All;0;all;dungeon;Zora Mask (MM) / Iron Boots (MM), Soul of the Fighting Pirates;
0x00d01;MM_PIRATE_FORTRESS_INTERIOR;Aquarium;MM Pirate Fortress Interior Barrel Aquarium;barrel;564;213;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00306;MM_PIRATE_FORTRESS_INTERIOR;Hookshot Room 1;MM Pirate Fortress Interior Barrel Hookshot Room 1;barrel;712;163;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00307;MM_PIRATE_FORTRESS_INTERIOR;Hookshot Room 2;MM Pirate Fortress Interior Barrel Hookshot Room 2;barrel;726;163;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x02;MM_PIRATE_FORTRESS_INTERIOR;Hookshot;MM Pirate Fortress Interior Hookshot;chest;717;116;0;MM_PIRATE_FORTRESS_INTERIOR;chest;hookshot_mm;All;0;all;dungeon;Bow (MM);Shoot at hive to make the bees attack the <b>Pirates</b>. Once they are gone you can safely reach the chest
0x0804;MM_PIRATE_FORTRESS_INTERIOR;Barrel Maze 1;MM Pirate Fortress Interior Pot Barrel Maze 1;pot;999;273;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0805;MM_PIRATE_FORTRESS_INTERIOR;Barrel Maze 2;MM Pirate Fortress Interior Pot Barrel Maze 2;pot;1045;273;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0806;MM_PIRATE_FORTRESS_INTERIOR;Barrel Maze 3;MM Pirate Fortress Interior Pot Barrel Maze 3;pot;999;245;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x030c;MM_PIRATE_FORTRESS_INTERIOR;Beehive 1;MM Pirate Fortress Interior Pot Beehive 1;pot;756;30;1;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x030d;MM_PIRATE_FORTRESS_INTERIOR;Beehive 2;MM Pirate Fortress Interior Pot Beehive 2;pot;756;15;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0603;MM_PIRATE_FORTRESS_INTERIOR;Aquarium 1;MM Pirate Fortress Interior Pot Chest Aquarium 1;pot;452;652;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0604;MM_PIRATE_FORTRESS_INTERIOR;Aquarium 2;MM Pirate Fortress Interior Pot Chest Aquarium 2;pot;500;652;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0605;MM_PIRATE_FORTRESS_INTERIOR;Aquarium 3;MM Pirate Fortress Interior Pot Chest Aquarium 3;pot;499;682;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0d06;MM_PIRATE_FORTRESS_INTERIOR;Guarded 1;MM Pirate Fortress Interior Pot Guarded 1;pot;569;172;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0d07;MM_PIRATE_FORTRESS_INTERIOR;Guarded 2;MM Pirate Fortress Interior Pot Guarded 2;pot;594;173;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x03;MM_PIRATE_FORTRESS_INTERIOR;Silver Rupee;MM Pirate Fortress Interior Silver Rupee Chest;chest;473;99;0;MM_PIRATE_FORTRESS_INTERIOR;chest;render_type;All;0;all;dungeon;;Open the chest in the middle of the room. If you already have the <b>Soul of Patrolling Pirates and their Chief</b> you can stun them with bow, bomb or simply use the <b>Stone Mask</b>
0x00309;MM_PIRATE_FORTRESS_INTERIOR;Skull Forehead 1;MM Pirate Fortress Interior Wonder Item Skull Forehead 1;wonder;721;35;0;MM_PIRATE_FORTRESS_INTERIOR;wonder;render_type;All;0;all;dungeon;Hookshot (MM) / Bow (MM);Shoot at the skull to get the item
0x10309;MM_PIRATE_FORTRESS_INTERIOR;Skull Forehead 2;MM Pirate Fortress Interior Wonder Item Skull Forehead 2;wonder;732;46;0;MM_PIRATE_FORTRESS_INTERIOR;wonder;render_type;All;0;all;dungeon;Hookshot (MM) / Bow (MM);Shoot at the skull to get the item
0x20309;MM_PIRATE_FORTRESS_INTERIOR;Skull Forehead 3;MM Pirate Fortress Interior Wonder Item Skull Forehead 3;wonder;711;46;0;MM_PIRATE_FORTRESS_INTERIOR;wonder;render_type;All;0;all;dungeon;Hookshot (MM) / Bow (MM);Shoot at the skull to get the item
0x00b06;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 1;MM Pirate Fortress Sewers Barrel Cage Room 01;barrel;503;526;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b07;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 2;MM Pirate Fortress Sewers Barrel Cage Room 02;barrel;503;513;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b08;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 3;MM Pirate Fortress Sewers Barrel Cage Room 03;barrel;489;526;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b09;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 4;MM Pirate Fortress Sewers Barrel Cage Room 04;barrel;495;460;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b0a;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 5;MM Pirate Fortress Sewers Barrel Cage Room 05;barrel;509;460;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b0b;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 6;MM Pirate Fortress Sewers Barrel Cage Room 06;barrel;489;513;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b0c;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 7;MM Pirate Fortress Sewers Barrel Cage Room 07;barrel;524;460;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b0d;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 8;MM Pirate Fortress Sewers Barrel Cage Room 08;barrel;476;526;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b0e;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 9;MM Pirate Fortress Sewers Barrel Cage Room 09;barrel;476;513;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b0f;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 10;MM Pirate Fortress Sewers Barrel Cage Room 10;barrel;481;460;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b10;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 11;MM Pirate Fortress Sewers Barrel Cage Room 11;barrel;622;450;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b11;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 12;MM Pirate Fortress Sewers Barrel Cage Room 12;barrel;609;450;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b12;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 13;MM Pirate Fortress Sewers Barrel Cage Room 13;barrel;595;450;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b13;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 14;MM Pirate Fortress Sewers Barrel Cage Room 14;barrel;546;489;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b14;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 15;MM Pirate Fortress Sewers Barrel Cage Room 15;barrel;560;489;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00b15;MM_PIRATE_FORTRESS_INTERIOR;Cage Room 16;MM Pirate Fortress Sewers Barrel Cage Room 16;barrel;573;489;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00905;MM_PIRATE_FORTRESS_INTERIOR;Sewers - End 1;MM Pirate Fortress Sewers Barrel End 1;barrel;893;403;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00906;MM_PIRATE_FORTRESS_INTERIOR;Sewers - End 2;MM Pirate Fortress Sewers Barrel End 2;barrel;893;391;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00907;MM_PIRATE_FORTRESS_INTERIOR;Sewers - End 3;MM Pirate Fortress Sewers Barrel End 3;barrel;905;403;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00908;MM_PIRATE_FORTRESS_INTERIOR;Sewers - End 4;MM Pirate Fortress Sewers Barrel End 4;barrel;917;403;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x00909;MM_PIRATE_FORTRESS_INTERIOR;Sewers - End 5;MM Pirate Fortress Sewers Barrel End 5;barrel;905;391;0;MM_PIRATE_FORTRESS_INTERIOR;barrel;render_type;All;0;all;dungeon;;
0x01;MM_PIRATE_FORTRESS_INTERIOR;Sewers 1;MM Pirate Fortress Sewers Chest 1;chest;923;587;0;MM_PIRATE_FORTRESS_INTERIOR;chest;render_type;All;0;all;dungeon;Zora Mask (MM) / Iron Boots (MM);Open the chest in the cage
0x04;MM_PIRATE_FORTRESS_INTERIOR;Sewers 2;MM Pirate Fortress Sewers Chest 2;chest;504;484;0;MM_PIRATE_FORTRESS_INTERIOR;chest;render_type;All;0;all;dungeon;Zora Mask (MM) / Iron Boots (MM);Open the chest underwater
0x06;MM_PIRATE_FORTRESS_INTERIOR;Sewers 3;MM Pirate Fortress Sewers Chest 3;chest;516;441;0;MM_PIRATE_FORTRESS_INTERIOR;chest;render_type;All;0;all;dungeon;Zora Mask (MM) / Iron Boots (MM);Open the chest underwater
0x0c;MM_PIRATE_FORTRESS_INTERIOR;Sewers - Jail;MM Pirate Fortress Sewers HP;collectible;623;482;0;MM_PIRATE_FORTRESS_INTERIOR;heart_piece;render_type;All;0;all;dungeon;Bunny Hoods  (MM) / Goron Mask (MM);Activate the switch and run to the cage
0x0913;MM_PIRATE_FORTRESS_INTERIOR;Sewers - End 1;MM Pirate Fortress Sewers Pot End 1;pot;913;355;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0914;MM_PIRATE_FORTRESS_INTERIOR;Sewers - End 2;MM Pirate Fortress Sewers Pot End 2;pot;879;404;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0915;MM_PIRATE_FORTRESS_INTERIOR;Sewers - End 3;MM Pirate Fortress Sewers Pot End 3;pot;931;355;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0b22;MM_PIRATE_FORTRESS_INTERIOR;Sewers - Heart Piece Room 1;MM Pirate Fortress Sewers Pot Heart Piece Room 1;pot;636;480;1;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;Bunny Hoods  (MM) / Goron Mask (MM);Activate the switch and run to the cage
0x0b23;MM_PIRATE_FORTRESS_INTERIOR;Sewers - Heart Piece Room 2;MM Pirate Fortress Sewers Pot Heart Piece Room 2;pot;636;469;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;Bunny Hoods  (MM) / Goron Mask (MM);Activate the switch and run to the cage
0x0a08;MM_PIRATE_FORTRESS_INTERIOR;Sewers - Waterway 1;MM Pirate Fortress Sewers Pot Waterway 1;pot;738;486;1;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x0a09;MM_PIRATE_FORTRESS_INTERIOR;Sewers - Waterway 2;MM Pirate Fortress Sewers Pot Waterway 2;pot;739;469;0;MM_PIRATE_FORTRESS_INTERIOR;pot;render_type;All;0;all;dungeon;;
0x00b24;MM_PIRATE_FORTRESS_INTERIOR;Sewers - Cage;MM Pirate Fortress Sewers Rupee Cage;rupee;636;451;0;MM_PIRATE_FORTRESS_INTERIOR;rupee;render_type;All;0;all;dungeon;;Break the <b>Barrel</b> to reveal the rupee
0x00b17;MM_PIRATE_FORTRESS_INTERIOR;Sewers - Near Cage 1;MM Pirate Fortress Sewers Rupee Near Cage 1;rupee;476;541;0;MM_PIRATE_FORTRESS_INTERIOR;rupee;render_type;All;0;all;dungeon;;Break the <b>Barrel</b> to reveal the rupee
0x00b1a;MM_PIRATE_FORTRESS_INTERIOR;Sewers - Near Cage 2;MM Pirate Fortress Sewers Rupee Near Cage 2;rupee;504;541;0;MM_PIRATE_FORTRESS_INTERIOR;rupee;render_type;All;0;all;dungeon;;Break the <b>Barrel</b> to reveal the rupee
0x00b1e;MM_PIRATE_FORTRESS_INTERIOR;Sewers - Near Cage 3;MM Pirate Fortress Sewers Rupee Near Cage 3;rupee;510;472;0;MM_PIRATE_FORTRESS_INTERIOR;rupee;render_type;All;0;all;dungeon;;Break the <b>Barrel</b> to reveal the rupee
0x00b21;MM_PIRATE_FORTRESS_INTERIOR;Sewers - Near Cage 4;MM Pirate Fortress Sewers Rupee Near Cage 4;rupee;532;490;0;MM_PIRATE_FORTRESS_INTERIOR;rupee;render_type;All;0;all;dungeon;;Break the <b>Barrel</b> to reveal the rupee
